Station Name,Date,Evapo_Transpiration,Rain,Pan_Evaporation,Max_Temp,Min_Temp,Max_Humidity,Min_Humity,Ave_Wind_Speed,Solar_Radiation
LAVERTON RAAF,2012-07-11,1.7,2.0,,16.2,8.2,84,63,4.88,5.94
LAVERTON RAAF,2012-07-12,0.8,0.0,,12.4,9.5,99,78,3.74,2.65
LAVERTON RAAF,2012-07-13,0.8,8.6,,14.6,7.5,99,75,1.88,6.70
LAVERTON RAAF,2012-07-14,1.5,0.2,,14.0,8.1,96,58,4.61,6.38
LAVERTON RAAF,2012-07-15,1.9,0.6,,15.0,5.0,87,59,6.41,7.57
LAVERTON RAAF,2012-07-16,1.6,0.0,,17.4,7.8,96,61,4.67,6.47
LAVERTON RAAF,2012-07-17,2.4,0.2,,16.3,9.3,85,47,5.90,8.72
LAVERTON RAAF,2012-07-18,2.0,0.6,,13.4,8.3,92,41,5.10,8.48
LAVERTON RAAF,2012-07-19,1.7,0.2,,14.2,2.0,94,52,4.72,8.16
LAVERTON RAAF,2012-07-20,1.2,0.0,,16.0,7.1,97,68,3.49,6.33
LAVERTON RAAF,2012-07-21,1.1,0.0,,15.9,3.4,99,66,2.50,7.87
LAVERTON RAAF,2012-07-22,1.0,0.2,,15.4,6.8,99,66,2.01,8.04
LAVERTON RAAF,2012-07-23,1.1,0.0,,14.9,2.2,97,60,2.05,8.76
LAVERTON RAAF,2012-07-24,1.4,0.0,,14.7,6.3,90,57,3.02,6.65
LAVERTON RAAF,2012-07-25,1.6,0.0,,14.3,8.6,87,64,5.07,5.04
LAVERTON RAAF,2012-07-26,1.6,1.2,,13.9,8.7,93,65,6.32,8.96
LAVERTON RAAF,2012-07-27,1.1,2.0,,13.8,8.5,97,77,5.21,6.15
LAVERTON RAAF,2012-07-28,1.5,1.2,,15.2,5.4,94,65,5.22,6.76
LAVERTON RAAF,2012-07-29,1.3,1.0,,13.0,3.7,96,67,4.84,7.36
LAVERTON RAAF,2012-07-30,1.5,1.6,,13.5,4.7,96,61,4.58,8.74
LAVERTON RAAF,2012-07-31,1.3,0.0,,12.6,6.5,94,58,2.94,9.30
LAVERTON RAAF,2012-08-01,1.1,0.0,,12.5,3.1,99,65,2.30,10.10
LAVERTON RAAF,2012-08-02,1.4,0.2,,13.0,1.2,97,61,3.79,8.38
LAVERTON RAAF,2012-08-03,2.2,0.4,,16.5,6.9,83,49,4.50,9.21
LAVERTON RAAF,2012-08-04,2.3,0.2,,15.5,8.6,88,43,4.82,9.72
LAVERTON RAAF,2012-08-05,3.2,0.2,,16.5,8.7,81,47,9.09,9.88
LAVERTON RAAF,2012-08-06,1.8,0.6,,12.5,4.1,91,57,6.06,9.90
LAVERTON RAAF,2012-08-07,2.4,0.2,,15.8,3.6,88,47,5.35,11.53
LAVERTON RAAF,2012-08-08,1.9,0.0,,11.0,8.9,86,57,7.35,2.56
LAVERTON RAAF,2012-08-09,1.6,1.4,,10.8,6.8,95,62,8.02,7.09
LAVERTON RAAF,2012-08-10,1.4,6.0,,13.5,7.6,95,71,5.82,7.81
LAVERTON RAAF,2012-08-11,1.3,1.8,,13.5,8.4,98,73,4.25,8.85
LAVERTON RAAF,2012-08-12,1.3,0.6,,13.8,6.9,99,69,3.15,10.04
LAVERTON RAAF,2012-08-13,2.1,0.2,,16.9,1.3,99,47,3.49,12.11
LAVERTON RAAF,2012-08-14,1.9,0.0,,15.2,5.3,96,60,6.63,5.26
LAVERTON RAAF,2012-08-15,1.8,0.8,,14.4,3.7,97,58,4.80,8.83
LAVERTON RAAF,2012-08-16,2.2,0.8,,14.7,5.0,91,53,5.83,10.74
LAVERTON RAAF,2012-08-17,1.3,2.6,,11.0,7.8,97,70,4.42,8.04
LAVERTON RAAF,2012-08-18,1.7,15.2,,12.9,8.3,97,66,7.70,8.73
LAVERTON RAAF,2012-08-19,1.6,2.4,,13.1,8.0,85,59,3.10,7.50
LAVERTON RAAF,2012-08-20,1.8,0.2,,13.9,7.6,89,63,4.00,11.09
LAVERTON RAAF,2012-08-21,2.8,0.0,,16.3,6.7,81,48,6.65,9.63
LAVERTON RAAF,2012-08-22,3.8,0.0,,20.1,10.4,71,42,6.96,9.23
LAVERTON RAAF,2012-08-23,3.1,0.0,,17.5,8.6,83,48,6.97,10.93
LAVERTON RAAF,2012-08-24,2.5,0.6,,13.7,6.4,79,57,8.01,10.38
LAVERTON RAAF,2012-08-25,2.3,0.4,,14.2,4.9,85,54,6.11,9.97
LAVERTON RAAF,2012-08-26,2.4,0.4,,14.3,5.6,85,52,5.71,10.20
LAVERTON RAAF,2012-08-27,2.4,0.2,,15.2,3.2,88,49,4.34,13.77
LAVERTON RAAF,2012-08-28,3.9,0.0,,18.0,8.9,71,39,7.03,14.33
LAVERTON RAAF,2012-08-29,4.1,0.0,,19.9,11.7,86,35,7.43,14.28
LAVERTON RAAF,2012-08-30,2.5,1.6,,13.2,5.4,85,53,7.92,11.81
LAVERTON RAAF,2012-08-31,2.3,3.2,,13.4,5.5,96,54,5.94,14.05
LAVERTON RAAF,2012-09-01,2.0,0.2,,13.2,6.1,91,54,2.98,14.05
LAVERTON RAAF,2012-09-02,3.1,0.0,,19.8,1.2,94,39,3.90,16.05
LAVERTON RAAF,2012-09-03,2.6,0.0,,19.1,2.7,94,45,2.69,15.69
LAVERTON RAAF,2012-09-04,5.8,0.0,,24.4,11.0,63,24,6.80,16.02
LAVERTON RAAF,2012-09-05,5.6,0.0,,21.1,13.8,75,26,10.39,8.62
LAVERTON RAAF,2012-09-06,3.7,0.6,,19.1,11.7,91,45,8.56,13.03
LAVERTON RAAF,2012-09-07,3.0,9.6,,14.4,7.3,82,53,9.87,13.72
LAVERTON RAAF,2012-09-08,2.6,0.6,,15.9,9.2,86,64,8.59,13.32
LAVERTON RAAF,2012-09-09,2.8,1.0,,17.7,8.9,90,48,3.97,15.09
LAVERTON RAAF,2012-09-10,2.4,0.0,,17.1,4.4,99,51,3.07,15.84
LAVERTON RAAF,2012-09-11,2.6,0.2,,18.0,3.9,97,52,2.75,17.94
LAVERTON RAAF,2012-09-12,4.2,0.0,,21.4,9.1,91,32,6.90,10.44
LAVERTON RAAF,2012-09-13,2.4,0.8,,13.8,4.4,90,57,5.76,15.30
LAVERTON RAAF,2012-09-14,2.1,3.0,,15.9,3.9,92,64,4.81,10.70
LAVERTON RAAF,2012-09-15,2.0,0.0,,14.3,7.1,97,55,2.55,11.99
LAVERTON RAAF,2012-09-16,2.3,0.2,,16.9,6.1,99,53,3.22,12.60
LAVERTON RAAF,2012-09-17,2.1,2.6,,15.4,10.0,99,64,2.85,14.46
LAVERTON RAAF,2012-09-18,1.5,0.2,,15.4,4.8,99,77,2.54,9.95
LAVERTON RAAF,2012-09-19,2.0,1.4,,16.5,9.2,98,64,2.62,12.40
LAVERTON RAAF,2012-09-20,3.2,0.0,,22.0,9.5,97,47,4.25,13.44
LAVERTON RAAF,2012-09-21,3.6,0.2,,19.7,12.6,85,52,7.07,14.34
LAVERTON RAAF,2012-09-22,2.8,0.0,,17.5,9.0,91,59,2.80,19.04
LAVERTON RAAF,2012-09-23,4.1,0.0,,18.4,10.5,91,35,7.10,17.33
LAVERTON RAAF,2012-09-24,3.2,0.6,,14.3,5.2,91,42,6.15,18.17
LAVERTON RAAF,2012-09-25,2.7,0.0,,15.6,2.3,95,52,3.23,20.00
LAVERTON RAAF,2012-09-26,4.7,0.2,,21.7,3.4,93,32,6.11,19.22
LAVERTON RAAF,2012-09-27,6.5,0.0,,26.5,15.6,84,26,7.65,19.40
LAVERTON RAAF,2012-09-28,2.5,0.0,,17.0,8.5,91,60,6.67,8.55
LAVERTON RAAF,2012-09-29,3.0,5.2,,12.6,4.2,86,52,9.30,18.23
LAVERTON RAAF,2012-09-30,2.8,0.4,,14.7,4.8,92,52,5.11,17.03
LAVERTON RAAF,2012-10-01,2.8,0.0,,17.4,4.8,94,53,3.89,16.04
LAVERTON RAAF,2012-10-02,3.1,0.0,,19.6,7.2,96,59,2.83,21.27
LAVERTON RAAF,2012-10-03,5.0,0.0,,26.5,6.0,99,25,3.33,22.34
LAVERTON RAAF,2012-10-04,8.7,0.2,,30.5,11.7,84,15,8.40,20.95
LAVERTON RAAF,2012-10-05,3.3,0.0,,17.3,7.8,92,50,4.50,19.18
LAVERTON RAAF,2012-10-06,1.7,0.0,,13.4,8.2,90,66,4.19,5.66
LAVERTON RAAF,2012-10-07,2.4,1.0,,14.5,3.3,93,57,4.39,14.17
LAVERTON RAAF,2012-10-08,2.7,0.2,,15.1,7.3,93,54,3.78,16.15
LAVERTON RAAF,2012-10-09,3.2,0.0,,16.7,4.0,96,44,4.08,18.05
LAVERTON RAAF,2012-10-10,3.0,5.8,,15.8,3.4,96,44,3.96,17.61
LAVERTON RAAF,2012-10-11,1.9,3.2,,12.9,6.2,93,67,5.32,9.77
LAVERTON RAAF,2012-10-12,2.6,1.0,,13.9,8.6,92,55,6.17,12.31
LAVERTON RAAF,2012-10-13,3.1,0.6,,18.3,7.6,94,51,4.05,16.53
LAVERTON RAAF,2012-10-14,3.8,1.8,,20.1,3.8,98,46,3.08,24.76
LAVERTON RAAF,2012-10-15,6.3,0.0,,27.9,10.8,91,21,6.12,15.55
LAVERTON RAAF,2012-10-16,3.8,0.0,,21.5,8.0,96,40,5.90,10.91
LAVERTON RAAF,2012-10-17,3.0,1.0,,16.4,4.7,92,50,4.31,16.77
LAVERTON RAAF,2012-10-18,3.1,0.0,,18.8,6.1,97,55,2.54,20.21
LAVERTON RAAF,2012-10-19,6.1,1.0,,28.5,8.1,95,27,4.32,24.79
LAVERTON RAAF,2012-10-20,4.6,0.6,,21.6,12.1,91,48,4.89,25.03
LAVERTON RAAF,2012-10-21,4.7,0.0,,18.3,6.7,92,34,7.37,23.23
LAVERTON RAAF,2012-10-22,4.0,0.0,,17.0,6.5,91,47,4.14,26.98
LAVERTON RAAF,2012-10-23,5.7,0.0,,23.3,5.1,93,24,5.24,25.46
LAVERTON RAAF,2012-10-24,6.2,0.0,,22.9,13.6,49,35,6.00,22.33
LAVERTON RAAF,2012-10-25,5.2,0.0,,21.7,17.1,89,38,8.21,19.87
LAVERTON RAAF,2012-10-26,3.6,0.0,,16.0,9.0,90,52,6.47,20.71
LAVERTON RAAF,2012-10-27,3.2,3.4,,15.1,6.7,90,51,4.89,19.40
LAVERTON RAAF,2012-10-28,3.8,0.2,,16.7,10.7,88,58,3.42,25.96
LAVERTON RAAF,2012-10-29,4.9,0.0,,23.4,5.5,96,43,3.45,28.69
LAVERTON RAAF,2012-10-30,7.2,0.0,,31.2,8.3,94,16,3.58,28.96
LAVERTON RAAF,2012-10-31,9.1,0.0,,33.5,14.0,67,14,6.35,20.03
LAVERTON RAAF,2012-11-01,3.7,3.4,,16.3,11.6,90,55,7.98,20.55
LAVERTON RAAF,2012-11-02,3.2,0.0,,15.9,9.3,90,58,5.34,19.33
LAVERTON RAAF,2012-11-03,4.4,0.2,,19.9,10.3,88,52,3.66,27.43
LAVERTON RAAF,2012-11-04,7.1,0.0,,29.9,8.1,94,21,4.25,28.35
LAVERTON RAAF,2012-11-05,6.0,0.0,,26.2,19.9,58,33,5.37,15.17
LAVERTON RAAF,2012-11-06,5.0,0.0,,23.8,18.7,82,41,4.59,19.79
LAVERTON RAAF,2012-11-07,3.3,0.4,,18.8,11.7,90,62,2.87,19.27
LAVERTON RAAF,2012-11-08,4.7,0.2,,22.1,8.5,93,47,3.77,27.11
LAVERTON RAAF,2012-11-09,5.0,0.6,,19.2,7.8,91,38,6.96,26.56
LAVERTON RAAF,2012-11-10,4.5,1.0,,18.7,5.7,94,45,3.91,29.71
LAVERTON RAAF,2012-11-11,7.2,0.2,,28.1,5.0,94,24,5.08,30.94
LAVERTON RAAF,2012-11-12,8.6,0.0,,27.4,17.7,73,22,8.80,26.77
LAVERTON RAAF,2012-11-13,5.2,0.0,,17.9,10.9,74,44,5.62,30.77
LAVERTON RAAF,2012-11-14,4.5,0.0,,18.6,6.0,86,50,4.10,29.72
LAVERTON RAAF,2012-11-15,3.8,0.0,,19.2,5.2,93,49,3.73,22.19
LAVERTON RAAF,2012-11-16,4.5,0.4,,17.3,10.0,84,45,5.56,25.90
LAVERTON RAAF,2012-11-17,4.0,0.0,,17.4,10.8,82,53,4.27,23.81
LAVERTON RAAF,2012-11-18,4.6,0.4,,17.8,8.4,92,48,5.19,30.15
LAVERTON RAAF,2012-11-19,5.1,0.2,,21.5,6.3,93,47,4.78,31.99
LAVERTON RAAF,2012-11-20,7.8,0.0,,29.3,8.8,94,23,5.78,30.77
LAVERTON RAAF,2012-11-21,6.6,0.0,,21.9,15.4,80,25,7.13,27.71
LAVERTON RAAF,2012-11-22,5.0,0.0,,20.3,6.3,87,47,4.52,31.80
LAVERTON RAAF,2012-11-23,4.6,0.0,,20.7,14.1,89,60,3.35,27.84
LAVERTON RAAF,2012-11-24,8.8,0.0,,35.1,9.0,94,16,4.50,28.11
LAVERTON RAAF,2012-11-25,5.0,0.0,,21.0,14.9,87,59,4.96,29.34
LAVERTON RAAF,2012-11-26,4.5,0.2,,21.0,9.4,91,49,3.54,26.19
LAVERTON RAAF,2012-11-27,3.7,28.0,,21.2,14.3,99,69,4.10,22.08
LAVERTON RAAF,2012-11-28,5.8,4.2,,26.8,15.8,92,57,2.99,31.53
LAVERTON RAAF,2012-11-29,9.6,0.0,,39.1,15.3,99,24,4.45,31.95
LAVERTON RAAF,2012-11-30,5.7,0.0,,27.5,23.1,84,50,3.66,24.46
LAVERTON RAAF,2012-12-01,6.0,9.8,,26.7,16.0,97,38,4.51,27.02
LAVERTON RAAF,2012-12-02,4.2,1.0,,19.1,10.0,89,59,4.42,26.12
LAVERTON RAAF,2012-12-03,4.9,0.2,,20.3,11.6,89,43,5.53,24.71
LAVERTON RAAF,2012-12-04,5.7,0.0,,17.9,9.4,85,32,8.92,30.79
LAVERTON RAAF,2012-12-05,4.8,0.0,,17.9,11.2,82,42,8.05,23.05
LAVERTON RAAF,2012-12-06,4.4,0.0,,20.2,11.7,87,57,3.94,25.55
LAVERTON RAAF,2012-12-07,6.3,0.0,,29.3,10.9,94,27,3.19,27.53
LAVERTON RAAF,2012-12-08,12.8,0.0,,37.2,19.1,68,11,8.71,29.20
LAVERTON RAAF,2012-12-09,5.6,0.0,,19.1,12.1,82,40,6.88,30.96
LAVERTON RAAF,2012-12-10,5.4,0.0,,19.7,13.4,81,56,6.32,33.04
LAVERTON RAAF,2012-12-11,6.8,0.0,,26.7,8.9,93,35,4.69,33.83
LAVERTON RAAF,2012-12-12,8.1,0.0,,33.8,11.1,95,23,3.57,33.11
LAVERTON RAAF,2012-12-13,9.3,0.0,,36.7,20.5,99,21,6.66,23.36
LAVERTON RAAF,2012-12-14,2.9,10.6,,22.5,17.1,100,82,3.04,16.55
LAVERTON RAAF,2012-12-15,5.5,4.8,,24.3,17.1,91,52,5.76,26.81
LAVERTON RAAF,2012-12-16,5.9,0.4,,22.5,14.4,88,36,6.18,26.96
LAVERTON RAAF,2012-12-17,5.2,0.0,,19.8,7.0,92,42,4.12,33.34
LAVERTON RAAF,2012-12-18,6.2,0.0,,25.5,8.7,87,41,3.62,34.06
LAVERTON RAAF,2012-12-19,6.9,0.0,,32.2,13.3,96,20,5.24,15.52
LAVERTON RAAF,2012-12-20,5.9,3.0,,23.4,12.1,94,41,6.02,30.34
LAVERTON RAAF,2012-12-21,5.5,0.0,,21.1,9.0,87,44,4.00,33.78
LAVERTON RAAF,2012-12-22,6.9,0.0,,29.6,7.1,93,36,3.68,33.01
LAVERTON RAAF,2012-12-23,10.3,0.0,,38.6,11.2,95,8,4.47,30.55
LAVERTON RAAF,2012-12-24,7.6,0.0,,26.7,26.0,73,37,8.63,21.71
LAVERTON RAAF,2012-12-25,5.7,0.0,,20.8,13.3,78,46,6.27,29.83
LAVERTON RAAF,2012-12-26,5.9,0.0,,22.7,13.6,88,48,4.87,33.76
LAVERTON RAAF,2012-12-27,9.5,0.0,,32.8,11.2,93,19,6.63,31.30
LAVERTON RAAF,2012-12-28,6.1,0.0,,21.1,15.0,78,47,6.61,32.83
LAVERTON RAAF,2012-12-29,5.9,0.0,,22.5,11.2,77,46,5.88,30.84
LAVERTON RAAF,2012-12-30,5.9,0.0,,21.5,12.9,78,46,4.88,33.65
LAVERTON RAAF,2012-12-31,5.6,0.0,,22.7,9.4,88,49,3.83,34.12
LAVERTON RAAF,2013-01-01,7.2,0.0,,27.8,12.4,89,35,5.41,33.08
LAVERTON RAAF,2013-01-02,5.5,0.0,,21.5,13.0,80,44,4.91,29.20
LAVERTON RAAF,2013-01-03,8.4,0.0,,35.8,11.5,81,17,3.38,30.55
LAVERTON RAAF,2013-01-04,12.9,0.0,,41.7,18.8,66,12,6.38,31.44
LAVERTON RAAF,2013-01-05,6.9,0.0,,25.3,18.4,79,31,5.84,27.82
LAVERTON RAAF,2013-01-06,6.0,0.0,,25.2,15.8,84,53,5.88,29.73
LAVERTON RAAF,2013-01-07,7.0,0.0,,30.7,16.9,84,39,3.79,30.30
LAVERTON RAAF,2013-01-08,8.8,0.0,,32.0,14.9,90,21,7.52,24.38
LAVERTON RAAF,2013-01-09,5.6,0.0,,21.2,11.7,75,39,6.77,25.03
LAVERTON RAAF,2013-01-10,6.3,0.0,,28.3,8.8,77,42,3.72,30.14
LAVERTON RAAF,2013-01-11,12.2,0.0,,40.0,16.9,80,9,6.62,28.18
LAVERTON RAAF,2013-01-12,4.6,0.0,,24.6,13.7,85,46,4.99,16.50
LAVERTON RAAF,2013-01-13,3.4,0.0,,19.4,14.6,75,53,5.13,9.20
LAVERTON RAAF,2013-01-14,5.6,0.0,,20.8,13.7,69,44,5.36,27.65
LAVERTON RAAF,2013-01-15,5.9,0.0,,25.5,9.0,89,41,4.30,30.30
LAVERTON RAAF,2013-01-16,5.3,0.0,,23.9,11.1,93,47,3.70,29.58
LAVERTON RAAF,2013-01-17,10.2,0.0,,41.3,11.5,93,8,4.17,25.51
LAVERTON RAAF,2013-01-18,6.4,0.0,,27.1,21.0,83,26,5.95,18.66
LAVERTON RAAF,2013-01-19,5.5,0.2,,22.1,14.3,72,42,5.44,24.26
LAVERTON RAAF,2013-01-20,5.7,0.0,,24.0,14.4,80,48,4.58,29.40
LAVERTON RAAF,2013-01-21,5.3,0.0,,24.3,17.2,84,58,4.90,27.04
LAVERTON RAAF,2013-01-22,5.8,0.0,,23.3,15.3,77,45,5.11,28.30
LAVERTON RAAF,2013-01-23,6.2,0.0,,23.0,16.1,76,41,6.52,27.62
LAVERTON RAAF,2013-01-24,7.7,0.0,,33.7,11.9,92,17,3.43,29.45
LAVERTON RAAF,2013-01-25,7.2,0.0,,26.4,18.7,68,24,7.51,16.80
LAVERTON RAAF,2013-01-26,4.6,0.0,,20.8,16.0,71,49,6.13,16.58
LAVERTON RAAF,2013-01-27,5.0,4.0,,23.2,14.3,95,47,5.33,24.29
LAVERTON RAAF,2013-01-28,4.9,0.2,,23.7,12.4,92,54,5.32,25.75
LAVERTON RAAF,2013-01-29,4.6,2.4,,20.4,14.6,95,43,6.98,21.42
LAVERTON RAAF,2013-01-30,6.1,0.0,,26.6,8.0,84,34,3.94,28.84
LAVERTON RAAF,2013-01-31,4.6,0.0,,23.8,12.8,94,47,5.56,19.16
LAVERTON RAAF,2013-02-01,4.5,18.0,,18.7,10.6,91,45,7.03,23.91
LAVERTON RAAF,2013-02-02,4.6,0.0,,20.2,10.7,82,49,5.81,23.89
LAVERTON RAAF,2013-02-03,4.3,0.0,,24.0,15.3,95,53,4.61,20.17
LAVERTON RAAF,2013-02-04,4.7,0.0,,21.5,15.1,87,51,4.75,25.03
LAVERTON RAAF,2013-02-05,5.8,0.0,,26.7,12.4,92,35,3.92,27.10
LAVERTON RAAF,2013-02-06,8.8,0.0,,37.4,12.1,96,9,4.03,26.21
LAVERTON RAAF,2013-02-07,6.2,0.0,,27.9,16.7,78,39,4.28,25.94
LAVERTON RAAF,2013-02-08,5.6,0.0,,27.2,14.0,89,39,3.41,26.70
LAVERTON RAAF,2013-02-09,6.1,0.0,,28.3,12.7,91,34,4.51,25.28
LAVERTON RAAF,2013-02-10,5.0,0.0,,21.6,15.7,88,42,6.44,22.38
LAVERTON RAAF,2013-02-11,5.9,0.0,,24.6,15.6,69,50,6.69,25.67
LAVERTON RAAF,2013-02-12,5.0,0.0,,24.7,16.8,77,55,6.10,20.05
LAVERTON RAAF,2013-02-13,6.0,0.0,,29.7,12.2,92,40,3.91,26.70
LAVERTON RAAF,2013-02-14,5.3,0.0,,29.6,17.7,85,46,4.04,20.49
LAVERTON RAAF,2013-02-15,6.0,0.0,,29.6,18.1,85,44,3.74,26.20
LAVERTON RAAF,2013-02-16,7.0,0.0,,34.5,15.8,94,27,3.87,24.55
LAVERTON RAAF,2013-02-17,7.0,0.0,,33.9,16.0,88,23,3.48,26.05
LAVERTON RAAF,2013-02-18,9.3,0.0,,37.4,17.2,77,19,5.38,25.23
LAVERTON RAAF,2013-02-19,3.3,0.2,,19.1,18.6,91,34,5.35,6.55
LAVERTON RAAF,2013-02-20,5.6,0.0,,25.9,15.7,81,49,6.58,23.67
LAVERTON RAAF,2013-02-21,4.8,0.2,,29.0,15.1,93,49,4.31,18.96
LAVERTON RAAF,2013-02-22,6.0,0.0,,30.4,19.5,89,36,4.25,22.83
LAVERTON RAAF,2013-02-23,6.0,0.2,,30.4,15.8,94,30,3.49,25.14
LAVERTON RAAF,2013-02-24,6.4,0.0,,34.0,15.7,84,21,2.96,23.69
LAVERTON RAAF,2013-02-25,5.2,0.0,,29.5,20.5,88,51,4.48,20.64
LAVERTON RAAF,2013-02-26,2.6,20.0,,24.2,15.7,98,78,3.09,13.66
LAVERTON RAAF,2013-02-27,3.2,10.4,,27.7,16.9,97,58,5.01,7.52
LAVERTON RAAF,2013-02-28,3.5,4.4,,18.5,15.1,95,50,7.52,14.38
LAVERTON RAAF,2013-03-01,6.0,0.0,,23.2,15.1,77,38,7.60,24.65
LAVERTON RAAF,2013-03-02,6.2,0.0,,24.8,15.8,74,41,7.62,24.59
LAVERTON RAAF,2013-03-03,5.3,0.0,,27.0,9.8,94,27,3.31,24.60
LAVERTON RAAF,2013-03-04,5.7,0.0,,30.3,12.7,92,31,3.39,24.06
LAVERTON RAAF,2013-03-05,6.7,0.0,,32.5,14.4,84,23,3.91,23.75
LAVERTON RAAF,2013-03-06,6.9,0.0,,34.1,15.2,75,26,4.04,22.34
LAVERTON RAAF,2013-03-07,5.9,0.0,,34.4,18.3,80,29,3.34,18.34
LAVERTON RAAF,2013-03-08,4.8,0.0,,31.5,19.1,92,46,2.80,20.35
LAVERTON RAAF,2013-03-09,7.7,0.0,,36.6,20.8,76,22,4.79,19.52
LAVERTON RAAF,2013-03-10,5.4,0.0,,31.8,19.7,87,34,3.42,19.12
LAVERTON RAAF,2013-03-11,6.0,0.0,,36.2,18.4,92,22,2.97,19.78
LAVERTON RAAF,2013-03-12,8.1,0.0,,37.2,21.2,61,22,4.68,21.28
LAVERTON RAAF,2013-03-13,6.2,0.0,,26.5,22.3,70,32,7.18,14.24
LAVERTON RAAF,2013-03-14,4.2,0.0,,22.1,14.2,77,44,4.89,16.92
LAVERTON RAAF,2013-03-15,4.0,0.0,,22.9,15.1,82,44,3.73,17.96
LAVERTON RAAF,2013-03-16,3.7,0.0,,23.6,14.6,93,45,6.34,8.22
LAVERTON RAAF,2013-03-17,3.5,11.2,,18.4,11.5,86,48,7.75,11.20
LAVERTON RAAF,2013-03-18,2.9,2.2,,19.7,11.1,93,60,4.57,15.38
LAVERTON RAAF,2013-03-19,3.6,0.6,,21.4,12.2,93,50,3.23,20.66
LAVERTON RAAF,2013-03-20,5.1,0.0,,29.0,10.8,94,32,4.22,18.61
LAVERTON RAAF,2013-03-21,5.6,0.0,,24.5,16.8,79,37,9.92,10.06
LAVERTON RAAF,2013-03-22,4.0,0.0,,21.7,12.9,77,36,5.38,10.47
LAVERTON RAAF,2013-03-23,4.8,0.0,,25.5,12.4,75,37,5.37,14.95
LAVERTON RAAF,2013-03-24,5.3,0.0,,25.8,14.8,75,37,6.75,14.16
LAVERTON RAAF,2013-03-25,3.4,0.0,,22.5,9.6,90,45,3.16,17.60
LAVERTON RAAF,2013-03-26,5.7,0.0,,31.8,13.7,85,22,3.76,18.87
LAVERTON RAAF,2013-03-27,8.8,0.0,,36.7,17.5,90,18,7.45,14.28
LAVERTON RAAF,2013-03-28,,14.0,,21.4,15.2,95,40,6.57,
LAVERTON RAAF,2013-03-29,,1.2,,18.5,8.5,85,51,3.80,
LAVERTON RAAF,2013-03-30,,0.0,,22.6,11.0,92,50,3.96,
LAVERTON RAAF,2013-03-31,,1.0,,17.6,11.8,88,61,3.89,
LAVERTON RAAF,2013-04-01,2.8,0.0,,19.9,7.6,94,47,4.12,10.37
LAVERTON RAAF,2013-04-02,2.4,0.0,,20.4,11.6,89,63,4.79,8.35
LAVERTON RAAF,2013-04-03,2.8,0.2,,17.7,11.5,78,49,4.81,8.07
LAVERTON RAAF,2013-04-04,3.0,0.0,,19.0,6.2,90,50,3.24,20.00
LAVERTON RAAF,2013-04-05,2.9,0.0,,21.8,7.9,95,58,3.28,17.73
LAVERTON RAAF,2013-04-06,4.0,0.0,,27.7,9.1,97,33,2.90,18.31
LAVERTON RAAF,2013-04-07,3.9,0.0,,28.2,12.8,90,32,3.41,11.56
LAVERTON RAAF,2013-04-08,2.9,0.0,,21.8,14.3,91,59,2.93,17.50
LAVERTON RAAF,2013-04-09,2.4,0.0,,20.9,14.1,91,61,2.49,13.35
LAVERTON RAAF,2013-04-10,2.8,0.0,,22.6,9.7,97,52,2.45,17.98
LAVERTON RAAF,2013-04-11,1.7,0.0,,16.4,12.4,93,59,3.43,4.47
LAVERTON RAAF,2013-04-12,2.8,0.8,,23.3,9.4,94,53,2.67,16.69
LAVERTON RAAF,2013-04-13,3.9,0.6,,24.2,15.5,80,33,5.49,2.88
LAVERTON RAAF,2013-04-14,2.6,0.0,,21.4,14.0,89,55,2.87,14.09
LAVERTON RAAF,2013-04-15,1.9,0.8,,16.2,12.5,94,57,4.12,7.27
LAVERTON RAAF,2013-04-16,2.5,2.6,,18.4,10.2,95,51,3.65,14.56
LAVERTON RAAF,2013-04-17,2.0,0.0,,17.3,9.4,88,59,3.04,10.37
LAVERTON RAAF,2013-04-18,2.7,1.6,,17.3,7.1,96,48,6.29,10.79
LAVERTON RAAF,2013-04-19,3.3,0.4,,16.2,10.7,72,45,6.33,12.97
LAVERTON RAAF,2013-04-20,2.7,0.0,,17.0,11.5,87,54,5.54,16.12
LAVERTON RAAF,2013-04-21,3.5,0.0,,21.2,2.6,95,33,4.49,15.55
LAVERTON RAAF,2013-04-22,2.5,1.2,,19.6,11.6,89,56,5.35,7.14
LAVERTON RAAF,2013-04-23,2.5,1.6,,18.3,8.7,95,48,4.75,9.57
LAVERTON RAAF,2013-04-24,2.3,0.2,,19.9,11.5,97,45,3.35,9.63
LAVERTON RAAF,2013-04-25,2.8,1.2,,21.5,8.3,99,45,4.24,12.91
LAVERTON RAAF,2013-04-26,3.3,0.2,,22.4,13.9,80,42,5.09,6.97
LAVERTON RAAF,2013-04-27,5.5,0.0,,25.8,12.9,79,27,7.42,13.62
LAVERTON RAAF,2013-04-28,3.5,0.0,,19.4,15.6,82,28,5.30,8.53
LAVERTON RAAF,2013-04-29,2.3,0.0,,19.0,6.0,89,44,3.17,11.77
LAVERTON RAAF,2013-04-30,1.9,0.0,,18.2,3.8,95,47,2.58,11.69
LAVERTON RAAF,2013-05-01,2.1,0.0,,16.8,7.7,87,55,5.00,6.01
LAVERTON RAAF,2013-05-02,1.9,1.8,,16.5,3.3,94,47,2.56,14.23
